p_WBombaAceite,1904
p_ParInducidoMotorBombaAceite,1905
p_Flujo_in_aceite,1906
p_PresionFinalBombaAceite_kg,1907
p_Densidad_aceite,1908
p_PI_Aceite,1909
p_LocalRemotoLub,1910
p_AutomaticoBomLub,1911
p_ManualBomLub,1912
p_FallaBomLub,1913
p_onoffBomLub,1914
p_StartManualBomLub,1915
p_StopManualBomLub,1916
p_AreaChumaComp,1917
p_EspesorAceite,1918
p_UChuma,1919
p_TempAceiteoutLubComp,1920
p_TempAceiteoutLubComp_C,1921
p_Temperatura_in_LubComp,1922
p_MasaLubComp,1923
p_CILubComp,1924
p_CpAceite,1925
p_kg_kPa,1926
p_k_L_ln,1927
p_CIT_Chuma_3111A,1928
p_CIT_Chuma_3111B,1929
p_CIT_ChumEmpu_3113,1930
p_TemChum3111A,1931
p_TemChum3111B,1932
p_TemChumEmpu_3113,1933
p_Visco_Aceite,1934
p_Area_Contacto,1935
p_Diam_eje,1936
p_Espesor_Lub,1937
p_Cp_metal,1938
p_Masa_metal,1939
p_Avibra,1940
p_Bvibra,1941
p_Cvibra,1942
p_Dvibra,1943
p_CIDesplazamiento,1944
p_CIVelDes,1945
p_Desplazamiento,1946
p_VelDesplazamiento,1947
p_Apertura_Max_FCV62109,1948
p_Segnal_FCV62109,1949
